SITENAME,DATE,YEAR,MONTH,TN_uM_L,TN_moles_L,TN_g_L,TN_ug_L,TP_uM_L,TP_moles_L,TP_g_L,TP_ug_L,NP
TSph7,5/16/10,2010,May,70.57,0.00,0.00,988.53,0.12,0.00,0.00,3.72,265.96
TSph9,5/17/10,2010,May,40.93,0.00,0.00,573.31,0.18,0.00,0.00,5.58,102.83
TSph10,5/17/10,2010,May,36.06,0.00,0.00,505.02,0.18,0.00,0.00,5.61,90.08
TSph11,5/17/10,2010,May,18.60,0.00,0.00,260.52,0.26,0.00,0.00,7.96,32.73
TSph3,5/18/10,2010,May,173.89,0.00,0.00,2435.65,0.17,0.00,0.00,5.27,462.56
TSph7,5/19/10,2010,May,66.54,0.00,0.00,932.07,0.19,0.00,0.00,5.89,158.38
TSph7,5/22/10,2010,May,66.18,0.00,0.00,926.96,0.12,0.00,0.00,3.72,249.39
TSph7,5/25/10,2010,May,67.89,0.00,0.00,950.95,0.13,0.00,0.00,4.03,236.17
TSph7,5/28/10,2010,May,66.17,0.00,0.00,926.87,0.15,0.00,0.00,4.65,199.49
TSph3,5/30/10,2010,May,200.21,0.00,0.00,2804.27,0.13,0.00,0.00,4.03,696.43
TSph7,5/31/10,2010,May,65.07,0.00,0.00,911.38,0.11,0.00,0.00,3.41,267.49
TSph7,6/3/10,2010,June,56.91,0.00,0.00,797.10,0.14,0.00,0.00,4.34,183.82
TSph3,6/5/10,2010,June,158.42,0.00,0.00,2218.93,0.52,0.00,0.00,16.11,137.77
TSph7,6/6/10,2010,June,55.88,0.00,0.00,782.68,0.22,0.00,0.00,6.81,114.86
TSph7,6/9/10,2010,June,61.48,0.00,0.00,861.18,0.20,0.00,0.00,6.19,139.02
TSph3,6/11/10,2010,June,159.22,0.00,0.00,2230.15,0.27,0.00,0.00,8.36,266.67
TSph7,6/12/10,2010,June,54.69,0.00,0.00,766.04,0.18,0.00,0.00,5.58,137.40
TSph9,6/14/10,2010,June,94.39,0.00,0.00,1322.13,0.12,0.00,0.00,3.81,347.04
TSph11,6/14/10,2010,June,42.45,0.00,0.00,594.61,0.27,0.00,0.00,8.27,71.90
TSph10,6/14/10,2010,June,109.62,0.00,0.00,1535.49,0.34,0.00,0.00,10.62,144.53
TSph7,6/15/10,2010,June,64.75,0.00,0.00,906.91,0.21,0.00,0.00,6.50,139.43
TSph3,6/17/10,2010,June,136.92,0.00,0.00,1917.85,0.16,0.00,0.00,4.96,386.99
TSph7,6/18/10,2010,June,63.12,0.00,0.00,884.18,0.18,0.00,0.00,5.58,158.59
TSph7,6/21/10,2010,June,67.07,0.00,0.00,939.39,0.20,0.00,0.00,6.19,151.64
TSph3,6/23/10,2010,June,72.84,0.00,0.00,1020.28,0.23,0.00,0.00,7.12,143.22
TSph7,6/24/10,2010,June,74.27,0.00,0.00,1040.30,0.26,0.00,0.00,8.05,129.18
TSph3,6/27/10,2010,June,57.36,0.00,0.00,803.48,0.13,0.00,0.00,4.03,199.54
TSph7,6/27/10,2010,June,77.93,0.00,0.00,1091.50,0.29,0.00,0.00,8.98,121.51
TSph7,6/28/10,2010,June,77.68,0.00,0.00,1088.05,0.34,0.00,0.00,10.53,103.32
TSph7,7/1/10,2010,July,46.30,0.00,0.00,648.54,0.23,0.00,0.00,7.12,91.04
TSph3,7/3/10,2010,July,71.19,0.00,0.00,997.10,0.14,0.00,0.00,4.34,229.94
TSph7,7/4/10,2010,July,41.09,0.00,0.00,575.49,0.16,0.00,0.00,4.96,116.12
TSph7,7/7/10,2010,July,42.44,0.00,0.00,594.44,0.20,0.00,0.00,6.19,95.96
TSph3,7/8/10,2010,July,58.34,0.00,0.00,817.13,0.08,0.00,0.00,2.48,329.76
TSph7,7/10/10,2010,July,43.84,0.00,0.00,614.01,0.21,0.00,0.00,6.50,94.40
TSph7,7/13/10,2010,July,50.05,0.00,0.00,701.02,0.29,0.00,0.00,8.98,78.04
TSph3,7/15/10,2010,July,60.79,0.00,0.00,851.43,0.10,0.00,0.00,3.10,274.89
TSph7,7/16/10,2010,July,49.89,0.00,0.00,698.81,0.29,0.00,0.00,8.98,77.80
TSph7,7/19/10,2010,July,55.03,0.00,0.00,770.81,0.30,0.00,0.00,9.29,82.95
TSph7,7/20/10,2010,July,66.19,0.00,0.00,927.05,0.41,0.00,0.00,12.70,73.00
TSph3,7/21/10,2010,July,57.76,0.00,0.00,808.97,0.10,0.00,0.00,3.10,261.18
TSph7,7/23/10,2010,July,65.18,0.00,0.00,912.96,0.26,0.00,0.00,8.05,113.37
TSph7,7/26/10,2010,July,88.51,0.00,0.00,1239.72,0.25,0.00,0.00,7.74,160.10
TSph3,7/27/10,2010,July,46.19,0.00,0.00,647.01,0.11,0.00,0.00,3.41,189.90
TSph9,7/27/10,2010,July,208.01,0.00,0.00,2913.53,0.18,0.00,0.00,5.61,519.69
TSph11,7/27/10,2010,July,95.21,0.00,0.00,1333.63,0.29,0.00,0.00,8.89,150.02
TSph10,7/27/10,2010,July,143.56,0.00,0.00,2010.86,0.30,0.00,0.00,9.39,214.26
TSph7,7/29/10,2010,July,60.99,0.00,0.00,854.27,0.30,0.00,0.00,9.29,91.93
TSph7,8/1/10,2010,August,58.31,0.00,0.00,816.71,0.22,0.00,0.00,6.81,119.85
TSph3,8/2/10,2010,August,57.74,0.00,0.00,808.82,0.08,0.00,0.00,2.48,326.41
TSph7,8/4/10,2010,August,55.92,0.00,0.00,783.29,0.30,0.00,0.00,9.29,84.29
TSph7,8/7/10,2010,August,78.16,0.00,0.00,1094.75,0.50,0.00,0.00,15.49,70.69
TSph3,8/8/10,2010,August,61.42,0.00,0.00,860.31,0.10,0.00,0.00,3.10,277.75
TSph7,8/10/10,2010,August,52.93,0.00,0.00,741.43,0.36,0.00,0.00,11.15,66.49
TSph3,8/12/10,2010,August,80.40,0.00,0.00,1126.20,0.11,0.00,0.00,3.41,330.54
TSph7,8/13/10,2010,August,56.84,0.00,0.00,796.16,0.29,0.00,0.00,8.98,88.63
TSph7,8/16/10,2010,August,59.98,0.00,0.00,840.18,0.20,0.00,0.00,6.19,135.63
TSph3,8/18/10,2010,August,43.86,0.00,0.00,614.30,0.12,0.00,0.00,3.72,165.27
TSph7,8/19/10,2010,August,57.75,0.00,0.00,808.88,0.10,0.00,0.00,3.10,261.15
TSph7,8/22/10,2010,August,79.68,0.00,0.00,1116.13,0.23,0.00,0.00,7.12,156.67
TSph3,8/24/10,2010,August,45.02,0.00,0.00,630.55,0.13,0.00,0.00,4.03,156.60
TSph7,8/25/10,2010,August,58.25,0.00,0.00,815.88,0.17,0.00,0.00,5.27,154.95
TSph9,8/26/10,2010,August,61.96,0.00,0.00,867.85,0.10,0.00,0.00,3.13,277.41
TSph10,8/26/10,2010,August,79.69,0.00,0.00,1116.26,0.21,0.00,0.00,6.47,172.43
TSph11,8/26/10,2010,August,30.80,0.00,0.00,431.42,0.27,0.00,0.00,8.33,51.78
TSph7,8/28/10,2010,August,51.78,0.00,0.00,725.25,0.22,0.00,0.00,6.81,106.43
TSph3,8/30/10,2010,August,42.89,0.00,0.00,600.72,0.10,0.00,0.00,3.10,193.94
TSph7,8/31/10,2010,August,53.44,0.00,0.00,748.52,0.22,0.00,0.00,6.81,109.85
TSph7,9/3/10,2010,September,47.84,0.00,0.00,670.15,0.21,0.00,0.00,6.50,103.03
TSph3,9/4/10,2010,September,38.92,0.00,0.00,545.11,0.07,0.00,0.00,2.17,251.41
TSph7,9/6/10,2010,September,32.59,0.00,0.00,456.46,0.37,0.00,0.00,11.46,39.83
TSph7,9/9/10,2010,September,31.84,0.00,0.00,445.93,0.38,0.00,0.00,11.77,37.89
TSph3,9/10/10,2010,September,27.99,0.00,0.00,392.03,0.06,0.00,0.00,1.86,210.94
TSph7,9/12/10,2010,September,11.60,0.00,0.00,162.43,0.28,0.00,0.00,8.67,18.73
TSph9,9/14/10,2010,September,80.25,0.00,0.00,1124.12,0.24,0.00,0.00,7.50,149.97
TSph10,9/14/10,2010,September,73.00,0.00,0.00,1022.48,0.26,0.00,0.00,8.05,126.97
TSph11,9/14/10,2010,September,42.99,0.00,0.00,602.22,0.28,0.00,0.00,8.73,68.95
TSph7,9/14/10,2010,September,43.81,0.00,0.00,613.63,0.31,0.00,0.00,9.60,63.91
TSph3,9/16/10,2010,September,30.07,0.00,0.00,421.25,0.08,0.00,0.00,2.48,170.00
TSph3,9/22/10,2010,September,25.08,0.00,0.00,351.24,0.06,0.00,0.00,1.86,189.00
TSph3,9/28/10,2010,September,28.60,0.00,0.00,400.64,0.07,0.00,0.00,2.17,184.78
TSph3,10/4/10,2010,October,25.52,0.00,0.00,357.51,0.09,0.00,0.00,2.79,128.25
TSph3,10/9/10,2010,October,28.97,0.00,0.00,405.74,0.66,0.00,0.00,20.44,19.85
TSph3,10/15/10,2010,October,36.70,0.00,0.00,514.00,0.69,0.00,0.00,21.37,24.05
TSph3,10/21/10,2010,October,31.04,0.00,0.00,434.78,0.80,0.00,0.00,24.78,17.55
TSph10,10/25/10,2010,October,25.80,0.00,0.00,361.38,0.08,0.00,0.00,2.57,140.57
TSph9,10/25/10,2010,October,26.66,0.00,0.00,373.37,0.09,0.00,0.00,2.69,138.56
TSph11,10/25/10,2010,October,24.07,0.00,0.00,337.13,0.23,0.00,0.00,7.22,46.71
TSph3,10/27/10,2010,October,38.74,0.00,0.00,542.66,0.89,0.00,0.00,27.57,19.69
TSph3,11/2/10,2010,November,38.63,0.00,0.00,541.09,1.33,0.00,0.00,41.20,13.13
TSph3,11/8/10,2010,November,33.96,0.00,0.00,475.73,1.56,0.00,0.00,48.32,9.85
TSph3,11/14/10,2010,November,29.83,0.00,0.00,417.80,1.39,0.00,0.00,43.05,9.70
TSph10,11/15/10,2010,November,24.25,0.00,0.00,339.66,0.11,0.00,0.00,3.41,99.69
TSph9,11/15/10,2010,November,24.78,0.00,0.00,347.02,0.14,0.00,0.00,4.27,81.19
TSph11,11/15/10,2010,November,15.24,0.00,0.00,213.49,0.23,0.00,0.00,7.12,29.97
TSph3,11/20/10,2010,November,32.68,0.00,0.00,457.71,1.72,0.00,0.00,53.28,8.59
TSph7,11/21/10,2010,November,30.64,0.00,0.00,429.12,0.35,0.00,0.00,10.84,39.58
TSph7,11/24/10,2010,November,41.46,0.00,0.00,580.67,0.24,0.00,0.00,7.43,78.11
TSph3,11/26/10,2010,November,47.78,0.00,0.00,669.20,0.09,0.00,0.00,2.79,240.06
TSph7,11/27/10,2010,November,42.23,0.00,0.00,591.50,0.28,0.00,0.00,8.67,68.20
TSph7,11/30/10,2010,November,34.09,0.00,0.00,477.51,0.27,0.00,0.00,8.36,57.10
TSph3,12/2/10,2010,December,52.74,0.00,0.00,738.66,0.08,0.00,0.00,2.48,298.10
TSph7,12/3/10,2010,December,45.44,0.00,0.00,636.49,0.23,0.00,0.00,7.12,89.34
TSph7,12/6/10,2010,December,45.39,0.00,0.00,635.82,0.27,0.00,0.00,8.36,76.03
TSph3,12/8/10,2010,December,38.68,0.00,0.00,541.80,0.08,0.00,0.00,2.48,218.65
TSph7,12/9/10,2010,December,49.91,0.00,0.00,699.06,0.25,0.00,0.00,7.74,90.28
TSph7,12/12/10,2010,December,44.05,0.00,0.00,617.02,0.15,0.00,0.00,4.65,132.80
TSph7,12/13/10,2010,December,45.11,0.00,0.00,631.86,0.24,0.00,0.00,7.43,85.00
TSph3,12/14/10,2010,December,46.65,0.00,0.00,653.44,0.06,0.00,0.00,1.86,351.61
TSph10,12/15/10,2010,December,56.82,0.00,0.00,795.93,0.13,0.00,0.00,3.93,202.34
TSph9,12/15/10,2010,December,46.99,0.00,0.00,658.16,0.14,0.00,0.00,4.18,157.40
TSph11,12/15/10,2010,December,24.54,0.00,0.00,343.68,0.48,0.00,0.00,14.74,23.31
TSph7,12/16/10,2010,December,51.88,0.00,0.00,726.73,0.39,0.00,0.00,12.08,60.16
TSph7,12/19/10,2010,December,47.90,0.00,0.00,670.92,0.44,0.00,0.00,13.63,49.23
TSph3,12/20/10,2010,December,55.85,0.00,0.00,782.35,0.06,0.00,0.00,1.86,420.97
TSph7,12/22/10,2010,December,46.84,0.00,0.00,656.13,0.34,0.00,0.00,10.53,62.30
TSph7,12/25/10,2010,December,45.43,0.00,0.00,636.31,0.24,0.00,0.00,7.43,85.60
TSph3,12/26/10,2010,December,91.80,0.00,0.00,1285.86,0.14,0.00,0.00,4.34,296.53
TSph7,12/28/10,2010,December,45.58,0.00,0.00,638.50,0.23,0.00,0.00,7.12,89.63
TSph7,12/31/10,2010,December,47.40,0.00,0.00,663.99,0.38,0.00,0.00,11.77,56.41
TSph3,1/1/11,2011,January,94.28,0.00,0.00,1320.61,0.15,0.00,0.00,4.65,284.24
TSph7,1/3/11,2011,January,40.47,0.00,0.00,566.79,0.29,0.00,0.00,8.98,63.10
TSph7,1/6/11,2011,January,53.61,0.00,0.00,750.87,0.22,0.00,0.00,6.81,110.19
TSph3,1/7/11,2011,January,97.63,0.00,0.00,1367.48,0.11,0.00,0.00,3.41,401.36
TSph7,1/9/11,2011,January,49.40,0.00,0.00,691.95,0.32,0.00,0.00,9.91,69.81
TSph7,1/10/11,2011,January,52.44,0.00,0.00,734.53,0.39,0.00,0.00,12.08,60.81
TSph3,1/13/11,2011,January,87.86,0.00,0.00,1230.61,0.12,0.00,0.00,3.72,331.09
TSph7,1/13/11,2011,January,59.51,0.00,0.00,833.54,0.41,0.00,0.00,12.70,65.64
TSph7,1/16/11,2011,January,47.88,0.00,0.00,670.60,0.23,0.00,0.00,7.12,94.13
TSph3,1/19/11,2011,January,103.42,0.00,0.00,1448.60,0.12,0.00,0.00,3.72,389.74
TSph7,1/19/11,2011,January,54.56,0.00,0.00,764.17,0.21,0.00,0.00,6.50,117.48
TSph7,1/22/11,2011,January,48.27,0.00,0.00,676.13,0.26,0.00,0.00,8.05,83.96
TSph3,1/23/11,2011,January,0.01,0.00,0.00,0.14,0.23,0.00,0.00,7.12,0.02
TSph9,1/24/11,2011,January,41.12,0.00,0.00,575.94,0.08,0.00,0.00,2.38,241.48
TSph10,1/24/11,2011,January,56.35,0.00,0.00,789.29,0.09,0.00,0.00,2.91,271.09
TSph11,1/24/11,2011,January,18.15,0.00,0.00,254.21,0.25,0.00,0.00,7.59,33.50
TSph7,1/25/11,2011,January,47.13,0.00,0.00,660.14,0.22,0.00,0.00,6.81,96.88
TSph7,1/28/11,2011,January,52.73,0.00,0.00,738.58,0.15,0.00,0.00,4.65,158.97
TSph3,1/29/11,2011,January,40.67,0.00,0.00,569.68,0.15,0.00,0.00,4.65,122.61
TSph7,1/31/11,2011,January,48.15,0.00,0.00,674.41,0.21,0.00,0.00,6.50,103.68
TSph3,2/3/11,2011,February,48.99,0.00,0.00,686.26,0.17,0.00,0.00,5.27,130.33
TSph7,2/3/11,2011,February,54.31,0.00,0.00,760.71,0.23,0.00,0.00,7.12,106.78
TSph7,2/6/11,2011,February,50.14,0.00,0.00,702.27,0.28,0.00,0.00,8.67,80.97
TSph7,2/9/11,2011,February,48.47,0.00,0.00,678.86,0.23,0.00,0.00,7.12,95.29
TSph3,2/10/11,2011,February,65.16,0.00,0.00,912.70,0.10,0.00,0.00,3.10,294.67
TSph7,2/12/11,2011,February,50.77,0.00,0.00,711.09,0.25,0.00,0.00,7.74,91.83
TSph7,2/15/11,2011,February,48.60,0.00,0.00,680.67,0.24,0.00,0.00,7.43,91.56
TSph9,2/16/11,2011,February,54.06,0.00,0.00,757.16,0.08,0.00,0.00,2.57,294.52
TSph3,2/16/11,2011,February,64.58,0.00,0.00,904.53,0.11,0.00,0.00,3.41,265.48
TSph10,2/16/11,2011,February,73.04,0.00,0.00,1023.07,0.15,0.00,0.00,4.77,214.48
TSph11,2/16/11,2011,February,23.21,0.00,0.00,325.03,0.27,0.00,0.00,8.30,39.16
TSph7,2/18/11,2011,February,48.04,0.00,0.00,672.94,0.27,0.00,0.00,8.36,80.47
TSph7,2/21/11,2011,February,48.06,0.00,0.00,673.15,0.24,0.00,0.00,7.43,90.55
TSph3,2/22/11,2011,February,68.72,0.00,0.00,962.51,0.16,0.00,0.00,4.96,194.22
TSph7,2/24/11,2011,February,46.38,0.00,0.00,649.67,0.22,0.00,0.00,6.81,95.34
TSph7,2/27/11,2011,February,47.08,0.00,0.00,659.46,0.22,0.00,0.00,6.81,96.78
TSph3,2/28/11,2011,February,71.69,0.00,0.00,1004.15,0.13,0.00,0.00,4.03,249.38
TSph7,3/2/11,2011,March,45.21,0.00,0.00,633.20,0.26,0.00,0.00,8.05,78.63
TSph3,3/4/11,2011,March,81.25,0.00,0.00,1138.01,0.06,0.00,0.00,1.86,612.35
TSph7,3/5/11,2011,March,49.42,0.00,0.00,692.23,0.25,0.00,0.00,7.74,89.39
TSph7,3/8/11,2011,March,46.68,0.00,0.00,653.86,0.23,0.00,0.00,7.12,91.78
TSph3,3/10/11,2011,March,88.50,0.00,0.00,1239.63,0.06,0.00,0.00,1.86,667.03
TSph9,3/10/11,2011,March,40.42,0.00,0.00,566.22,0.11,0.00,0.00,3.50,161.77
TSph10,3/10/11,2011,March,46.69,0.00,0.00,654.03,0.17,0.00,0.00,5.11,127.97
TSph11,3/10/11,2011,March,23.11,0.00,0.00,323.74,0.21,0.00,0.00,6.57,49.30
TSph7,3/11/11,2011,March,45.53,0.00,0.00,637.68,0.24,0.00,0.00,7.43,85.78
TSph7,3/14/11,2011,March,46.77,0.00,0.00,655.09,0.25,0.00,0.00,7.74,84.60
TSph3,3/16/11,2011,March,118.30,0.00,0.00,1657.04,0.06,0.00,0.00,1.86,891.63
TSph7,3/17/11,2011,March,47.07,0.00,0.00,659.35,0.23,0.00,0.00,7.12,92.55
TSph3,3/19/11,2011,March,104.06,0.00,0.00,1457.62,0.06,0.00,0.00,1.86,784.33
TSph7,3/20/11,2011,March,49.42,0.00,0.00,692.27,0.23,0.00,0.00,7.12,97.17
TSph7,3/21/11,2011,March,51.35,0.00,0.00,719.19,0.29,0.00,0.00,8.98,80.07
TSph7,3/24/11,2011,March,52.76,0.00,0.00,739.02,0.21,0.00,0.00,6.50,113.62
TSph7,3/27/11,2011,March,52.76,0.00,0.00,738.95,0.18,0.00,0.00,5.58,132.54
TSph7,3/30/11,2011,March,51.53,0.00,0.00,721.75,0.17,0.00,0.00,5.27,137.07
TSph7,4/2/11,2011,April,53.35,0.00,0.00,747.33,0.15,0.00,0.00,4.65,160.85
TSph3,4/3/11,2011,April,0.01,0.00,0.00,0.14,0.08,0.00,0.00,2.48,0.06
TSph3,4/4/11,2011,April,0.01,0.00,0.00,0.14,0.09,0.00,0.00,2.79,0.05
TSph7,4/5/11,2011,April,53.43,0.00,0.00,748.37,0.16,0.00,0.00,4.96,151.01
TSph7,4/8/11,2011,April,57.02,0.00,0.00,798.71,0.25,0.00,0.00,7.74,103.15
TSph7,4/11/11,2011,April,61.70,0.00,0.00,864.22,0.21,0.00,0.00,6.50,132.86
TSph7,4/13/11,2011,April,59.56,0.00,0.00,834.30,0.21,0.00,0.00,6.50,128.26
TSph7,4/16/11,2011,April,60.23,0.00,0.00,843.66,0.16,0.00,0.00,4.96,170.23
TSph7,4/19/11,2011,April,55.62,0.00,0.00,779.08,0.11,0.00,0.00,3.41,228.66
TSph7,4/22/11,2011,April,58.11,0.00,0.00,813.93,0.15,0.00,0.00,4.65,175.19
TSph7,4/25/11,2011,April,57.65,0.00,0.00,807.45,0.17,0.00,0.00,5.27,153.34
TSph10,4/27/11,2011,April,38.78,0.00,0.00,543.19,0.17,0.00,0.00,5.33,101.96
TSph9,4/27/11,2011,April,60.09,0.00,0.00,841.68,0.18,0.00,0.00,5.70,147.68
TSph11,4/27/11,2011,April,27.46,0.00,0.00,384.67,0.41,0.00,0.00,12.73,30.22
TSph7,4/28/11,2011,April,57.85,0.00,0.00,810.30,0.13,0.00,0.00,4.03,201.24
TSph7,5/1/11,2011,May,58.56,0.00,0.00,820.29,0.11,0.00,0.00,3.41,240.76
TSph7,5/3/11,2011,May,59.71,0.00,0.00,836.41,0.20,0.00,0.00,6.19,135.02
TSph7,5/7/11,2011,May,56.03,0.00,0.00,784.80,0.11,0.00,0.00,3.41,230.34
TSph7,5/10/11,2011,May,57.50,0.00,0.00,805.44,0.13,0.00,0.00,4.03,200.03
TSph10,5/11/11,2011,May,50.77,0.00,0.00,711.14,0.12,0.00,0.00,3.56,199.64
TSph9,5/11/11,2011,May,48.12,0.00,0.00,673.99,0.14,0.00,0.00,4.21,160.00
TSph11,5/11/11,2011,May,20.57,0.00,0.00,288.18,0.17,0.00,0.00,5.17,55.71
TSph7,5/13/11,2011,May,61.79,0.00,0.00,865.55,0.11,0.00,0.00,3.41,254.04
TSph7,5/16/11,2011,May,54.19,0.00,0.00,758.98,0.07,0.00,0.00,2.17,350.06
TSph7,5/19/11,2011,May,52.17,0.00,0.00,730.77,0.09,0.00,0.00,2.79,262.15
TSph7,5/22/11,2011,May,60.55,0.00,0.00,848.14,0.14,0.00,0.00,4.34,195.59
TSph7,5/25/11,2011,May,63.61,0.00,0.00,890.97,0.16,0.00,0.00,4.96,179.78
TSph7,5/28/11,2011,May,58.11,0.00,0.00,814.00,0.17,0.00,0.00,5.27,154.59
TSph7,5/31/11,2011,May,63.67,0.00,0.00,891.76,0.15,0.00,0.00,4.65,191.94
TSph7,6/3/11,2011,June,60.61,0.00,0.00,848.96,0.15,0.00,0.00,4.65,182.73
TSph7,6/6/11,2011,June,59.43,0.00,0.00,832.44,0.14,0.00,0.00,4.34,191.97
TSph7,6/9/11,2011,June,59.53,0.00,0.00,833.89,0.14,0.00,0.00,4.34,192.30
TSph7,6/12/11,2011,June,60.48,0.00,0.00,847.10,0.23,0.00,0.00,7.12,118.91
TSph7,6/14/11,2011,June,64.46,0.00,0.00,902.95,0.13,0.00,0.00,4.03,224.24
TSph10,6/14/11,2011,June,25.42,0.00,0.00,356.10,0.13,0.00,0.00,4.12,86.44
TSph9,6/14/11,2011,June,46.54,0.00,0.00,651.86,0.21,0.00,0.00,6.57,99.27
TSph11,6/14/11,2011,June,28.53,0.00,0.00,399.66,0.27,0.00,0.00,8.27,48.33
TSph7,6/17/11,2011,June,61.71,0.00,0.00,864.30,0.39,0.00,0.00,12.08,71.55
TSph7,6/20/11,2011,June,61.78,0.00,0.00,865.31,0.40,0.00,0.00,12.39,69.84
TSph7,6/23/11,2011,June,63.95,0.00,0.00,895.69,0.41,0.00,0.00,12.70,70.53
TSph7,6/26/11,2011,June,57.63,0.00,0.00,807.25,0.47,0.00,0.00,14.56,55.45
TSph7,6/29/11,2011,June,66.40,0.00,0.00,930.05,0.71,0.00,0.00,21.99,42.29
TSph7,7/2/11,2011,July,60.14,0.00,0.00,842.44,0.43,0.00,0.00,13.32,63.25
TSph7,7/5/11,2011,July,60.45,0.00,0.00,846.75,0.38,0.00,0.00,11.77,71.94
TSph7,7/8/11,2011,July,60.07,0.00,0.00,841.43,0.38,0.00,0.00,11.77,71.49
TSph7,7/11/11,2011,July,59.28,0.00,0.00,830.38,0.60,0.00,0.00,18.58,44.68
TSph7,7/14/11,2011,July,67.50,0.00,0.00,945.43,0.22,0.00,0.00,6.81,138.74
TSph7,7/17/11,2011,July,66.11,0.00,0.00,926.04,0.15,0.00,0.00,4.65,199.32
TSph3,7/18/11,2011,July,91.39,0.00,0.00,1280.16,0.14,0.00,0.00,4.34,295.21
TSph9,7/20/11,2011,July,50.49,0.00,0.00,707.20,0.14,0.00,0.00,4.43,159.66
TSph10,7/20/11,2011,July,63.64,0.00,0.00,891.42,0.22,0.00,0.00,6.78,131.41
TSph11,7/20/11,2011,July,15.55,0.00,0.00,217.81,0.22,0.00,0.00,6.91,31.53
TSph7,7/20/11,2011,July,79.71,0.00,0.00,1116.44,0.42,0.00,0.00,13.01,85.82
TSph7,7/23/11,2011,July,80.44,0.00,0.00,1126.71,0.41,0.00,0.00,12.70,88.72
TSph3,7/24/11,2011,July,69.27,0.00,0.00,970.32,0.12,0.00,0.00,3.72,261.06
TSph7,7/26/11,2011,July,79.51,0.00,0.00,1113.65,0.46,0.00,0.00,14.25,78.16
TSph7,7/29/11,2011,July,68.74,0.00,0.00,962.84,0.53,0.00,0.00,16.42,58.65
TSph3,7/30/11,2011,July,57.33,0.00,0.00,803.08,0.13,0.00,0.00,4.03,199.44
TSph7,8/1/11,2011,August,89.18,0.00,0.00,1249.19,0.86,0.00,0.00,26.64,46.90
TSph7,8/2/11,2011,August,75.41,0.00,0.00,1056.32,0.29,0.00,0.00,8.98,117.60
TSph9,8/3/11,2011,August,49.46,0.00,0.00,692.76,0.10,0.00,0.00,3.07,225.92
TSph10,8/3/11,2011,August,55.63,0.00,0.00,779.17,0.14,0.00,0.00,4.27,182.29
TSph11,8/3/11,2011,August,22.98,0.00,0.00,321.89,0.22,0.00,0.00,6.69,48.11
TSph3,8/4/11,2011,August,66.86,0.00,0.00,936.44,0.16,0.00,0.00,4.96,188.96
TSph7,8/5/11,2011,August,82.81,0.00,0.00,1159.95,0.19,0.00,0.00,5.89,197.10
TSph3,8/10/11,2011,August,61.48,0.00,0.00,861.09,0.12,0.00,0.00,3.72,231.67
TSph7,8/11/11,2011,August,105.27,0.00,0.00,1474.53,0.21,0.00,0.00,6.50,226.69
TSph7,8/14/11,2011,August,86.12,0.00,0.00,1206.28,0.27,0.00,0.00,8.36,144.24
TSph3,8/16/11,2011,August,57.26,0.00,0.00,801.98,0.15,0.00,0.00,4.65,172.61
TSph7,8/17/11,2011,August,78.65,0.00,0.00,1101.64,0.12,0.00,0.00,3.72,296.39
TSph7,8/20/11,2011,August,78.77,0.00,0.00,1103.32,0.15,0.00,0.00,4.65,237.47
TSph3,8/22/11,2011,August,50.79,0.00,0.00,711.43,0.13,0.00,0.00,4.03,176.68
TSph7,8/23/11,2011,August,78.61,0.00,0.00,1101.05,0.20,0.00,0.00,6.19,177.74
TSph7,8/26/11,2011,August,64.56,0.00,0.00,904.32,0.11,0.00,0.00,3.41,265.42
TSph3,8/28/11,2011,August,45.66,0.00,0.00,639.62,0.14,0.00,0.00,4.34,147.50
TSph7,8/29/11,2011,August,60.75,0.00,0.00,850.87,0.11,0.00,0.00,3.41,249.73
TSph7,9/1/11,2011,September,72.22,0.00,0.00,1011.56,0.25,0.00,0.00,7.74,130.63
TSph3,9/3/11,2011,September,45.99,0.00,0.00,644.13,0.10,0.00,0.00,3.10,207.96
TSph7,9/4/11,2011,September,74.53,0.00,0.00,1043.93,0.32,0.00,0.00,9.91,105.32
TSph7,9/7/11,2011,September,81.35,0.00,0.00,1139.44,0.42,0.00,0.00,13.01,87.59
TSph3,9/9/11,2011,September,43.56,0.00,0.00,610.10,0.15,0.00,0.00,4.65,131.32
TSph7,9/10/11,2011,September,76.35,0.00,0.00,1069.43,0.31,0.00,0.00,9.60,111.38
TSph9,9/12/11,2011,September,40.27,0.00,0.00,564.06,0.12,0.00,0.00,3.81,148.06
TSph10,9/12/11,2011,September,74.17,0.00,0.00,1038.87,0.20,0.00,0.00,6.07,171.12
TSph11,9/12/11,2011,September,17.66,0.00,0.00,247.36,0.21,0.00,0.00,6.44,38.40
TSph3,9/15/11,2011,September,42.63,0.00,0.00,597.13,0.11,0.00,0.00,3.41,175.26
TSph7,9/16/11,2011,September,64.02,0.00,0.00,896.69,0.20,0.00,0.00,6.19,144.75
TSph3,9/20/11,2011,September,39.36,0.00,0.00,551.32,0.14,0.00,0.00,4.34,127.14
TSph7,9/22/11,2011,September,74.67,0.00,0.00,1045.86,0.28,0.00,0.00,8.67,120.59
TSph7,9/25/11,2011,September,67.08,0.00,0.00,939.60,0.20,0.00,0.00,6.19,151.68
TSph3,9/27/11,2011,September,28.11,0.00,0.00,393.76,0.08,0.00,0.00,2.48,158.91
